cell,cycle_number,policy,IR,QD,Discharge_time,Qdlin_mean,Qdlin_first,Qdlin_last,Qdlin_median,Qdlin_25p,Qdlin_75p,Qdlin_0.1,Qdlin_0.9,Vdlin_mean,Vdlin_first,Vdlin_last,Tdlin_mean,Tdlin_first,Tdlin_last
b1c21,442,4,0.015766079,0.99545354,12.803341666666775,0.6326746674457389,4.7962352e-05,0.93867964,0.8385945327966103,0.25968604898116965,0.92635471,228,660,2.75,3.5,2.0,36.8281872874783,33.044659,39.257214
b3c5,814,4,0.016621752,0.89429545,11.269895000002968,0.5549537950084804,7.2017015e-06,0.82700771,0.7355491767689617,0.2138195086522307,0.8145108015884612,231,0,2.75,3.5,2.0,32.24741028742081,32.22089577671858,32.24247389645124
b1c25,491,5,0.017265141,1.0525496,13.680196666666841,0.6824701638696119,0.00071071059,1.0040082,0.9107514963719969,0.30574721381724546,0.9873121936366716,225,478,2.75,3.5,2.0,34.38164667579242,29.854071,37.309448
b3c14,146,4,0.015539803,1.0752268,14.358273333332424,0.7360628931845852,0.00056484935,1.0527436,0.9843600562336842,0.40246651825132324,1.035957148019598,217,378,2.75,3.5,2.0,34.17068141145217,31.443563541014807,35.58456557485293
b1c21,374,4,0.015328424,1.0201046,13.226434999999281,0.6586654713943954,7.0077886e-06,0.97020394,0.8729291,0.29328134472008516,0.9587445319230121,224,562,2.75,3.5,2.0,37.07891668928212,33.224277,39.607826
b1c15,281,4,0.01712662,1.0597847,14.044034999999958,0.7065690622491317,5.2166447e-06,1.0299383,0.9472791574999002,0.32859241246713283,1.0107317248714358,223,421,2.75,3.5,2.0,30.84905842786926,32.678555,30.155886
b1c18,57,4,0.015901262,1.0685651,14.309384999999992,0.7266622479040271,6.9658781e-06,1.0495714,0.981649048738964,0.34492031,1.036117,220,391,2.75,3.5,2.0,33.17522286481899,30.081123,34.875771
b3c34,480,4,0.015388485,1.043653,13.849335000000426,0.7067408688882069,0.00047832646,1.016186,0.9395468707668955,0.3832239633299358,1.0001559128927304,216,425,2.75,3.5,2.0,37.49939862009025,33.4539090366088,39.92548841816406
b3c22,154,4,0.015667725,1.0556185,14.072331666667012,0.7206821088252443,5.7392804e-06,1.0321817,0.9640694204509919,0.38861652967162685,1.0142312,217,394,2.75,3.5,2.0,35.47420581008507,32.167100496690765,37.343812521359844
b3c5,480,4,0.015081996,1.0264202,13.49048333333339,0.6804125427202193,0.00028679968,0.98913014,0.9026601435401349,0.34232172749830947,0.9775001448418629,220,494,2.75,3.5,2.0,38.989653667181614,39.18653382209068,39.522411618477065
b2c20,147,3,0.01718786,1.0824465,14.283523333333626,0.7219592657729273,0.00053101609,1.0478311,0.96677399,0.34908649233505223,1.0272538470614898,222,395,2.75,3.5,2.0,34.335654745629114,30.121094,36.718727
b1c23,769,5,0.017043553,1.0275246,13.427585000000061,0.6801014227089054,0.00011373665,0.98516858,0.90819782,0.3392714,0.9659691542653501,219,482,2.75,3.5,2.0,35.698519384273965,32.726662,37.433685
b1c25,184,5,0.016814535,1.0744239,14.347016666666605,0.73092844046647,0.0002036509,1.0525287,0.9801258327041503,0.37806400526246964,1.0344851,219,387,2.75,3.5,2.0,35.44346321812093,30.572712,38.222912
b1c0,1451,2,0.017591771,0.97839892,12.984208333333417,0.6508086349069926,0.00049498706,0.95257235,0.8804014014448215,0.26737300370005507,0.9329847588209569,230,562,2.75,3.5,2.0,32.03358552819235,27.913406,34.273224
b1c9,32,4,0.01677146,1.087972,14.616670000000155,0.7577704896836683,7.66577e-05,1.0717677,1.023780898986709,0.41204961762904424,1.0632893,217,353,2.75,3.5,2.0,33.82747909135505,30.173683,35.664646
b1c4,1137,3,0.017122369,1.0311942,13.722088333333765,0.6920037010828708,0.0001399349,1.0059886,0.9281493927306519,0.32479605022316643,0.98534697,224,448,2.75,3.5,2.0,32.93587165126454,29.682087,34.833076
b3c34,807,4,0.015541046,1.0214673,13.53978833332658,0.6884173036457492,0.00013153724,0.99379754,0.9126636824833015,0.3672903054061139,0.9802893786032021,218,473,2.75,3.5,2.0,37.88351694543235,33.95166997331639,40.37044179788294
b2c21,455,3,0.01969401,0.93547553,11.118966666667255,0.528164296204539,1.8722298e-05,0.81492609,0.70851809,0.09695296806032083,0.8000442050823039,252,0,2.75,3.5,2.0,31.530707787701495,29.988958,32.649731
b1c9,128,4,0.017007738,1.0867624,14.529563333333257,0.7434252791454906,0.000374895,1.0661215,0.9975978221394226,0.38733929,1.0505525986111934,219,370,2.75,3.5,2.0,33.821126446471744,30.173058,35.810158
b3c13,617,4,0.015008039,1.0134767,13.19045333333391,0.656633357798989,0.00023717625,0.96828896,0.866629825535034,0.29690730053781544,0.9564870632331235,225,580,2.75,3.5,2.0,36.6676179231313,32.992673442612514,39.04224537752134
b1c29,392,5,0.016476162,1.0670024,13.98177999999995,0.7115796333837646,0.00021547894,1.0256073,0.9487737769736715,0.37710577,1.0095647982204108,217,419,2.75,3.5,2.0,35.710988593156394,32.695084,37.446453
b3c44,619,4,0.015527724,1.0481312,13.665370000002437,0.6873246616862555,5.7811718e-05,1.0022991,0.9115656055471233,0.3390413065975796,0.9892157062147285,221,477,2.75,3.5,2.0,35.61822189039901,32.06407259520838,37.85296461676368
b2c28,463,3,0.01847209,0.95525622,11.597773333333322,0.564036624502846,0.00063325919,0.85118151,0.7577273708452918,0.15485187,0.836564739461759,240,0,2.75,3.5,2.0,34.82572971326087,30.739611,37.518688
b2c29,338,3,0.01749026,1.051833,13.3520683333331,0.661564587596582,0.00019435151,0.9792549,0.881364986759135,0.26355398,0.966104968276466,229,536,2.75,3.5,2.0,35.619288825256476,30.596935,38.921459
b1c23,323,5,0.017112624,1.0733517,14.169901666666071,0.7133615593658627,1.721043e-05,1.0386096,0.959033323933969,0.33437868139090055,1.0178898003534702,223,410,2.75,3.5,2.0,33.00371465674043,29.767157,34.866222
b1c15,296,4,0.017152501,1.058856,14.009964999999891,0.7042288409975506,9.4466996e-05,1.0279874,0.9428619358213501,0.322471196139345,1.0081136241923445,224,428,2.75,3.5,2.0,31.280218759443343,31.085379,31.874054
b3c42,1224,3,0.015774282,1.0092899,13.427994999995768,0.6798384100033511,5.3117001e-06,0.98480558,0.9021010882577953,0.3387511859285184,0.97272414,222,495,2.75,3.5,2.0,36.73044135560231,33.31891548077685,38.63429053141123
b3c42,55,3,0.016182529,1.0698119,14.353651666666455,0.7441237930213545,6.6907895e-05,1.0535808,1.0058213822722681,0.3959125453216996,1.0450543,218,362,2.75,3.5,2.0,33.76645638346098,30.89165552521999,35.084702264218976
b2c5,432,2,0.01848302,0.95802128,11.694366666666369,0.5658619004344433,0.00016881041,0.85811758,0.75677276,0.15395270164954356,0.84239668,240,0,2.75,3.5,2.0,33.762626326519936,29.930443,36.346573
b2c40,103,4,0.017051296,1.0796797,14.392873333333412,0.7292611587838367,8.147882e-06,1.0560321,0.9780859025209164,0.35018536914014425,1.0370940300424902,221,387,2.75,3.5,2.0,35.77206457456803,30.86455,38.474133
b1c24,752,5,0.016886791,1.0259421,13.415640000000018,0.6811469642999533,0.00066377752,0.98453629,0.90639639,0.35141005414188187,0.9672978923884842,218,487,2.75,3.5,2.0,37.02337524742452,33.517479,39.065758
b2c45,33,5,0.017007703,1.0752454,14.41498999999991,0.7442921609554591,0.00025245306,1.0574465,1.0043553643621062,0.38991487,1.0477628386256497,218,362,2.75,3.5,2.0,34.147838119232276,29.680044,36.298557
b2c27,208,3,0.017175712,1.0558394,13.671584999999808,0.6776085568097819,0.00037612833,1.0026151,0.9070588531877418,0.27977045662552735,0.9860020503268921,228,487,2.75,3.5,2.0,33.424077382471616,29.7038,35.833733
b1c24,389,5,0.016599894,1.0651575,14.05045833333352,0.7144430809951163,0.0001674925,1.0305034,0.9523926139812964,0.3753856299461739,1.0122035928368158,218,411,2.75,3.5,2.0,35.905212436510176,32.170666,38.100655
b3c3,1064,4,0.015904533,0.91894591,11.721821666671897,0.5824693443507918,0.00032462721,0.85957831,0.7722314749194361,0.24728249136924169,0.8474961138824572,227,0,2.75,3.5,2.0,38.170735042229744,34.71047420250715,40.86534449864192
b1c26,271,5,0.016629728,1.0815991,14.199475000000284,0.7160652315178226,0.00022525847,1.0416427,0.95753682,0.34689771088741167,1.023731419889585,222,414,2.75,3.5,2.0,34.12835116343101,30.380178,36.3647
b3c4,984,4,0.016007058,0.92890096,11.895068333336773,0.5915866367530741,0.0001810324,0.87293589,0.7854772856773399,0.24849075921160776,0.85883077245409,228,0,2.75,3.5,2.0,32.39580269539797,31.682754625473383,32.93313964311068
b3c26,979,4,0.016829353,0.91938972,11.655099999997766,0.5794110224575786,0.00078821322,0.85495454,0.7722318969157235,0.23458732126305926,0.8409548289309572,229,0,2.75,3.5,2.0,37.58241615459017,34.18792815868208,40.11458095971161
b2c27,128,3,0.017284742,1.0669881,14.108666666666494,0.7091441283654268,0.00073833158,1.0348214,0.9500088515636897,0.339265506856893,1.0152507931628683,221,426,2.75,3.5,2.0,33.40572244477157,30.368404,35.410828
b1c5,511,3,0.017311884,1.0589188,13.953816666666775,0.698314051119464,0.00036691339,1.0233631,0.93579465,0.3183363578069445,1.005141438223662,225,440,2.75,3.5,2.0,31.84246158570821,29.652401,33.155788
b1c15,425,4,0.016912006,1.0489707,13.865396666666975,0.700713890696206,0.00027431562,1.0172533,0.93505412274664,0.3487270643770306,0.9994566643446359,220,439,2.75,3.5,2.0,38.42696103693266,38.317616,38.537064
b1c28,159,5,0.016893061,1.0775348,14.331338333333647,0.7272511103006798,7.5906442e-05,1.0511873,0.9757030055731366,0.3610183970886288,1.0320392934356375,220,393,2.75,3.5,2.0,34.99245171931392,30.614443,37.495773
b3c11,751,4,0.016196229,0.94981265,12.03622999999983,0.5929988162347808,0.00026540653,0.88273388,0.7856798012978552,0.2311918711924826,0.8698511428340829,230,0,2.75,3.5,2.0,36.99447080513875,33.18904504290335,39.67382603924226
b1c14,466,4,0.016721075,1.0567327,13.961864999999914,0.7082848355448073,0.00027980027,1.0244536,0.9451910426554091,0.36599153573218257,1.0070655757188098,218,425,2.75,3.5,2.0,34.61591225538515,33.531895,35.453388
b3c21,271,2,0.014321804,1.0276825,13.576954999998755,0.6900495431612262,0.0009660974,0.99587023,0.9200433230800046,0.3533893862906758,0.980809051736971,219,458,2.75,3.5,2.0,36.26128705173367,33.37502833267239,38.027523846558545
b2c36,395,4,0.020882502,1.0404915,13.1416166666666,0.6386070879350059,0.00012555683,0.96439451,0.8562286952780365,0.1662154544113098,0.949872231368462,241,597,2.75,3.5,2.0,35.52498647179811,30.428988,38.881367
b1c15,289,4,0.017160328,1.0592099,14.02223666666638,0.7047116146181912,0.0003699256,1.0282841,0.94440389,0.32414907,1.0091001216161288,224,426,2.75,3.5,2.0,30.599738899852333,32.010796,30.047125
b3c7,1070,3,0.015772138,1.0349766,13.783498333332439,0.6999941490373813,0.00078752218,1.0115384,0.9292409732627537,0.36409037124109533,0.9956652119103538,221,442,2.75,3.5,2.0,33.39065217477351,31.592963482903567,34.39691115002862
b3c7,1310,3,0.015573312,1.0207207,13.638733333333708,0.6965950913213198,0.00057767838,1.0004922,0.9234728186602523,0.3810747007025476,0.9848895302933711,219,452,2.75,3.5,2.0,34.503999117348805,32.73179716235681,35.4105165068452
b3c41,626,4,0.018449428,1.0019336,13.08167166666438,0.6505540600130091,0.00055737491,0.95990717,0.8715451043326944,0.25873266349311647,0.9421253183823918,230,578,2.75,3.5,2.0,35.84836330140545,32.20553014090728,38.223570522816615
b2c29,475,3,0.019322872,0.92112273,11.121813333333314,0.536602949810012,0.00029657065,0.81553632,0.72165346,0.1367188263679237,0.7994744240845164,244,0,2.75,3.5,2.0,35.67306656293574,30.745548,39.201035
b3c36,444,4,0.015113779,1.0395541,13.765204999999451,0.702447450977579,0.00011582574,1.0095601,0.933951112309523,0.3817379596883753,0.9942728714810455,216,434,2.75,3.5,2.0,37.90485472502683,33.53613552810101,40.581161258159206
b1c3,558,3,0.016683243,1.0666052,14.181315000000176,0.7198499489377238,5.1448178e-06,1.0395373,0.9623853979273169,0.37079723697618766,1.019454626495694,220,400,2.75,3.5,2.0,30.071326276022656,29.397942,30.447021
b3c29,798,4,0.015423814,0.94166625,11.960196666660096,0.5897097748317062,7.0002643e-06,0.87738204,0.7801049435022257,0.23209126972585056,0.86524302,229,0,2.75,3.5,2.0,32.204090236017215,31.883496027019724,32.464857522747074
b2c47,98,5,0.017110927,1.046985,13.970856666666563,0.6981566885645881,0.00055253046,1.0248377,0.9414658184112329,0.2999223183559606,1.0067058,226,436,2.75,3.5,2.0,33.5168017578929,29.475599,35.844833
b1c24,96,5,0.016679019,1.0763521,14.428963333333378,0.7398835408938228,1.9671581e-06,1.0568873,0.9964533049234463,0.38696841567037127,1.0442348597181392,218,371,2.75,3.5,2.0,34.318784754981706,30.3981,36.398106
b1c3,1365,3,0.017503846,0.90922409,11.789098333333339,0.5820920724850026,4.6825476e-06,0.86501294,0.784831211681389,0.20176340647692226,0.8418932820047325,235,0,2.75,3.5,2.0,29.989761279046768,28.9216,30.459076
b3c5,305,4,0.015116427,1.0404111,13.775178333333074,0.6989157662006094,8.3815648e-05,1.0107696,0.930536112294897,0.36302296191371125,0.9959871793658645,218,441,2.75,3.5,2.0,37.52525926934564,35.65682919099591,37.214885970837855
b1c3,43,3,0.016306205,1.0855333,14.571464999999932,0.7554713420380021,0.00050698098,1.0687513,1.0161832382334566,0.42385036,1.0591198,215,356,2.75,3.5,2.0,30.06736174070855,29.783604,30.239677
b1c16,518,4,0.016566517,1.0645083,14.026248333333449,0.7124292004072913,0.00016338246,1.0280284,0.950947522329974,0.3725706037428984,1.0094735674544162,218,411,2.75,3.5,2.0,36.095638873288536,32.402561,38.362007
b3c34,718,4,0.015514882,1.0284737,13.627923333334422,0.6931495133481242,0.00029457561,1.0000695,0.9195114073041668,0.37044028311441757,0.9862203261032165,217,459,2.75,3.5,2.0,37.903363930251274,33.97625952707149,40.44408722508501
b2c22,400,3,0.01793151,1.0175925,12.760866666666459,0.6217737642870288,0.00020068893,0.93633831,0.8276286769285964,0.1946283254122688,0.92171133,235,671,2.75,3.5,2.0,33.1891049893537,29.954485,35.319084
b3c15,143,4,0.015248809,1.0678766,14.258120000000535,0.7291740648993638,8.6103879e-05,1.0462544,0.9759994710518705,0.39183848193878557,1.0291673,217,388,2.75,3.5,2.0,35.06404551547226,31.32555301732539,37.107693390436154
b3c41,341,4,0.018312169,1.0443157,13.83610166666719,0.696586518388714,0.00018579153,1.0146661,0.9357482140456563,0.31357764428488216,0.9933542558638785,226,433,2.75,3.5,2.0,35.207234461408184,31.56547301338688,37.41845722871317
b3c22,353,4,0.015725678,1.0481555,13.752506666667372,0.6985347552366035,0.0002723113,1.0085684,0.9304427699024673,0.3627784361120771,0.9932082445152541,219,439,2.75,3.5,2.0,35.872536940182954,32.608789089155565,37.841586621580156
b1c25,171,5,0.01665478,1.0754471,14.38077833333324,0.7368994518754621,0.00072976976,1.0554278,0.9881217154812698,0.3995513499255861,1.0387661797581769,217,376,2.75,3.5,2.0,35.88880004440559,31.054552,38.513847
b1c24,764,5,0.017493397,1.0220242,13.253416666666695,0.6646135812084413,3.1543145e-06,0.97233695,0.88781354251501,0.3022870857132248,0.9542085553783839,224,525,2.75,3.5,2.0,35.271402162078346,31.517607,37.561386
b3c3,1052,4,0.015768057,0.92857122,11.881366666670267,0.5910268624050897,6.1754927e-06,0.87107724,0.783541283696888,0.2537727219811981,0.8589797,226,0,2.75,3.5,2.0,38.10646774287315,34.394326284444716,40.91583501516586
b2c44,67,5,0.017671449,1.0772014,14.379190000000001,0.7310587357006889,0.00068386731,1.0542979,0.9845290280298762,0.35990762750736516,1.0383132609037728,221,385,2.75,3.5,2.0,34.999347830368045,30.445068,37.436584
b1c31,20,5,0.016808324,1.0983334,14.785634999999942,0.7672495650037343,4.510518e-06,1.0849636,1.0393604120926203,0.4081480631476885,1.076762029741117,217,348,2.75,3.5,2.0,30.22017147614464,30.113432,30.30582
b2c25,259,3,0.017370984,1.0397491,13.294493333332746,0.6501805241805173,0.00020749553,0.97541732,0.8699353029578845,0.21667520783809333,0.9608083969916273,233,564,2.75,3.5,2.0,29.594762205801775,28.661715,29.900482
b3c3,400,4,0.014979728,1.0516357,14.001378333335747,0.7195233296868048,0.00099272723,1.0275507,0.9552031014738804,0.4119096749206296,1.0101986375105891,214,402,2.75,3.5,2.0,38.086838745327256,33.68374677967974,40.640518071568835
b3c5,665,4,0.015145836,0.99620312,13.021776666666845,0.6525809093863735,0.00082573429,0.95544767,0.8626836409764458,0.3136133806227655,0.9439802896152316,222,600,2.75,3.5,2.0,40.0599403608354,36.0018340688019,42.88558610222697
b2c29,60,3,0.017021986,1.0792072,14.443719999999544,0.746631560974975,0.00058484037,1.059101,1.0051763756926744,0.404281309543495,1.0490544654086196,217,363,2.75,3.5,2.0,35.43803296497904,30.76511,37.748081
b3c12,361,4,0.01603232,1.0678614,13.970114999997893,0.7067511305358696,0.00036781456,1.0246538,0.9399206671697118,0.3611785862160899,1.0089954055115409,220,427,2.75,3.5,2.0,34.93948504942818,32.36397930575226,36.469468667312725
b2c43,240,5,0.018289469,1.0630401,13.456848333333134,0.6619920919701671,3.4646428e-06,0.98722017,0.8868730856782743,0.22972516715764513,0.9731396627406895,233,529,2.75,3.5,2.0,35.02107248693178,29.922356,38.325172
b1c26,674,5,0.017140167,1.0283096,13.1698483333336,0.6569072565080882,5.0654321e-06,0.96651369,0.8771946921535887,0.2787463507329872,0.9495879958214017,226,556,2.75,3.5,2.0,34.64294435445573,30.979727,36.948383
b2c4,428,2,0.019524092,0.90266663,10.74305000000022,0.51235120570486,0.00017238515,0.78725642,0.68768001,0.10885871129361167,0.77262688,249,0,2.75,3.5,2.0,34.41209438276409,30.184311,37.348774
b3c34,337,4,0.015366843,1.0510882,14.000601666667112,0.7171167894641882,0.00064144563,1.0271145,0.955019633260134,0.39620205496846717,1.0092877204057218,215,403,2.75,3.5,2.0,37.4139968846073,33.39649166688341,39.75292568858037
b3c25,308,4,0.015648358,1.0569702,14.02608500000012,0.7175819161688463,0.00089447189,1.0289762,0.954545211661837,0.3955323053326668,1.011575385600594,216,405,2.75,3.5,2.0,37.40764681164748,33.49899753709771,39.710592395735766
b3c42,333,3,0.016128872,1.0623877,14.169593333332642,0.7218041501778073,0.00013043404,1.0390267,0.9665490668704761,0.37000365482944536,1.021394051086741,221,395,2.75,3.5,2.0,34.351054539591715,31.511402397130368,35.84439645563841
b1c25,286,5,0.01686761,1.0694005,14.161451666666835,0.7170832310372826,5.1993229e-06,1.0385414,0.9578208730739879,0.3640017382229788,1.019312049940684,220,406,2.75,3.5,2.0,35.46752204614855,30.597971,38.426323
b1c11,153,4,0.016340341,1.0579575,14.12555333333318,0.7204622302460217,4.6880941e-06,1.0360465,0.9681577993545053,0.3737824924890466,1.0207103,219,399,2.75,3.5,2.0,33.830588749571525,30.047783,35.876297
b1c5,543,3,0.016439844,1.0572938,13.93607999999998,0.6965790474680313,2.0961872e-05,1.0216494,0.932607183250618,0.305002748686423,1.0036514766469626,226,446,2.75,3.5,2.0,32.203210017487784,29.426418,33.737156
b3c17,1306,4,0.017408101,0.88449788,11.319458333333024,0.5639064919632512,0.00092936459,0.83070195,0.7501472065878508,0.23994163777204047,0.8170279882047117,227,0,2.75,3.5,2.0,36.317842085183436,34.32985663089338,37.910850904052786
b3c18,788,4,0.015067558,1.0267062,13.593001666665081,0.6930087313231177,0.00052670535,0.99769008,0.9173531331739715,0.38209509420493143,0.9840272784871905,216,463,2.75,3.5,2.0,37.26607406242712,34.1798605804745,39.207531285952506
b1c2,1494,2,0.017423969,1.0235111,13.63401999999963,0.6912469445142587,0.00011957005,0.99994379,0.92967796,0.32408756432090485,0.9826943689514239,220,445,2.75,3.5,2.0,33.31884853635432,30.400099,35.529068
b2c11,5,3,0.017423635,1.0746266,14.454026666666806,0.7499493941863749,0.00024212668,1.0599062,1.0173488785046487,0.39093262,1.0537534,219,359,2.75,3.5,2.0,34.59738848839886,30.665525,36.535442
b1c33,644,5,0.017645136,0.98982912,12.405603333333417,0.6116253077026506,1.8308483e-05,0.91039896,0.82352668,0.2154801058872061,0.891201747694743,233,808,2.75,3.5,2.0,35.24272247917333,30.707245,38.278187
b2c43,121,5,0.01817904,1.0776426,14.187215000000045,0.7089418285065913,0.00019093268,1.0403297,0.9510972653544709,0.3010938673659074,1.023728319707346,227,423,2.75,3.5,2.0,34.797871996866576,30.215168,37.593994
b3c33,747,4,0.015449845,1.0310774,13.710536666664602,0.6993397300450254,9.4674062e-05,1.0058604,0.9289002725183345,0.3792897428749144,0.9905306911960018,217,442,2.75,3.5,2.0,34.32622041957722,32.93214481787953,35.15651259058171
b1c0,859,2,0.017095784,1.0452406,13.92877833333332,0.7069162929920276,0.00019750466,1.0219657,0.9499494834729159,0.3464698932912068,1.0031296903929932,221,418,2.75,3.5,2.0,33.02720879329347,29.071209,35.173702
b2c38,386,4,0.018407889,1.0096672,12.406211666666728,0.6018814736821299,0.000289335,0.90976518,0.8062657917283087,0.1629746,0.89502907,239,791,2.75,3.5,2.0,33.918263959846094,29.654739,36.649162
b3c12,786,4,0.016216114,1.009698,12.913209999996855,0.6423296981638467,0.00070078589,0.94766796,0.8535728189184786,0.2738773236581966,0.9333286982167299,227,640,2.75,3.5,2.0,34.79917170337659,32.2113492497755,36.4963529551778
b3c14,580,4,0.015304709,1.0435835,13.547096666666523,0.6793358528102078,9.5683854e-06,0.99315029,0.8988595147565137,0.33030851621738905,0.9801235855314568,222,502,2.75,3.5,2.0,35.20472877584938,32.34565132179393,36.99240100968044
b2c12,400,3,0.018602464,0.94330794,11.758468333333322,0.5643535120037725,9.9684621e-05,0.86285204,0.756386362666845,0.13213186179714687,0.84701586,244,0,2.75,3.5,2.0,35.551110379365696,30.333166,39.261204
b2c5,127,2,0.016810384,1.0686864,14.124334999999938,0.7132630164130817,0.00032486266,1.0367377,0.9552706625197445,0.3424270773604965,1.0178536760764219,222,411,2.75,3.5,2.0,33.49280593336298,29.734631,35.698177
b3c19,917,4,0.015836231,1.0111331,13.279629999996786,0.6697240564727754,8.1457772e-05,0.97413629,0.8885897847999731,0.3320342837472063,0.9599658713515637,221,528,2.75,3.5,2.0,36.173162412305345,33.10013120840426,38.205093459329774
b3c27,800,4,0.015601542,0.93234366,11.826178333334006,0.5868816066315189,0.00074345444,0.86726153,0.7759915432116612,0.2515932105932835,0.85631168,226,0,2.75,3.5,2.0,37.59712993481995,34.314574709449,39.98628137006266
b1c33,711,5,0.018494451,0.9251371,11.42853166666658,0.5582721944290872,8.9633417e-05,0.83845705,0.7551916978585546,0.16467360235290301,0.8185346196967668,239,0,2.75,3.5,2.0,35.32529137989473,30.900278,38.425716
b2c17,408,3,0.018691724,0.99526751,12.36689333333343,0.5965295262619892,3.4991121e-05,0.90686393,0.7938279727504518,0.17203130031321587,0.8915787665229904,238,844,2.75,3.5,2.0,32.156424831839125,30.950466,33.6227
b3c1,536,4,0.01521922,1.0459585,13.819596666668076,0.7016030963243759,0.00092081825,1.0141461,0.9314428807922615,0.3722549111316726,0.9992012307039435,218,439,2.75,3.5,2.0,36.14985953386808,32.09348115996596,38.68146058618396
b2c32,353,4,0.01795337,1.043434,13.144056666666678,0.6417654469082156,0.00045369967,0.95607412,0.8596620498089826,0.21955386,0.94323957,234,608,2.75,3.5,2.0,34.28517248222002,29.45701,37.366894
b3c24,506,4,0.015580314,1.0258323,13.485715000001562,0.6777052489620317,0.0010943733,0.98978466,0.8991231922960763,0.3275188932543595,0.9780020977368551,221,502,2.75,3.5,2.0,36.193667624951516,33.179187464036524,38.12148251024832
b3c10,1039,3,0.016463794,0.90797371,11.613314999996998,0.5698979970775555,0.00010069937,0.85191423,0.7600694064234128,0.20306122546838593,0.8377921202292116,234,0,2.75,3.5,2.0,33.841181416195475,31.477045193489992,35.56025957737398
b3c26,242,4,0.01558229,1.0692813,14.272964999999385,0.7377112897950567,4.9623e-06,1.0470213,0.9823315192880632,0.4334253203263381,1.0300838,213,372,2.75,3.5,2.0,37.55586302441837,33.377232938738736,39.81317286294068
b3c12,855,4,0.016752901,0.96525079,12.012251666669425,0.591049752987567,4.3611712e-06,0.8807537,0.7897474605358495,0.20905820032835096,0.8659905844201692,234,0,2.75,3.5,2.0,34.110880977013935,31.62155973143609,35.804136918043106
b2c35,186,4,0.017029714,1.0617652,13.86081,0.6883454654406602,0.00031278539,1.0171416,0.9171964192084788,0.2940135959231043,1.0036820322002051,225,466,2.75,3.5,2.0,35.950518582036885,30.893881,39.195049
b2c44,302,5,0.018089317,1.0520537,13.109743333333363,0.6446118093297764,5.3427457e-06,0.96172577,0.8606440432993453,0.23444718965643044,0.9480429162902029,232,595,2.75,3.5,2.0,35.02349142770965,30.407579,38.104652
b1c16,769,4,0.01705049,0.97294497,12.480541666666007,0.6239482576817039,0.00015246018,0.91563046,0.8367566345720288,0.2671665776967414,0.896569773968743,226,764,2.75,3.5,2.0,36.728913231256335,32.917572,39.036411
b3c43,358,4,0.01596806,1.0641392,14.000933333331094,0.7070787545646537,3.8215883e-05,1.026608,0.9411195587813661,0.3519662325813788,1.0121451088618338,223,425,2.75,3.5,2.0,35.285804417237266,31.432921370407904,37.46624551584029
b3c19,552,4,0.015589601,1.0484657,13.86225166666554,0.7071302912008239,9.4261297e-05,1.0169011,0.9389054143497676,0.38446574731183486,1.0011348145524903,217,425,2.75,3.5,2.0,36.626812769311464,33.41350292465867,38.60682109826863
b3c4,887,4,0.015355765,0.99225157,12.974103333335368,0.652096546290013,8.5699348e-06,0.9518925,0.8639031287417991,0.31499769711294684,0.9378140107325781,222,607,2.75,3.5,2.0,32.53466867986362,31.746794966316674,33.11569893097623
b1c25,381,5,0.016564878,1.0640949,14.063974999999964,0.7165303353108773,0.00084142125,1.0323446,0.95364493,0.38357641717858354,1.0149832,216,409,2.75,3.5,2.0,37.43681551266978,32.665318,40.237652
b1c29,630,5,0.017298026,1.0407078,13.43458833333328,0.6720770569479803,3.9730287e-05,0.98497397,0.9001527938923726,0.29748889943103796,0.9693680255919028,226,500,2.75,3.5,2.0,33.8561173527689,30.713099,35.829029
b3c9,623,4,0.015981844,1.0514697,13.649333333332713,0.6885818125950911,0.000829358,1.0017538,0.9120002786408687,0.35043950637015686,0.9878070182771771,221,474,2.75,3.5,2.0,34.735490979405455,32.588371,36.07356979834705
b2c36,216,4,0.020452106,1.0774777,14.03615499999966,0.6937576322390965,0.00058351248,1.029706,0.93260282,0.23323566,1.0136977,234,448,2.75,3.5,2.0,35.22544914433129,30.012665,38.502869
b3c42,1493,3,0.015900221,0.94682562,12.458533333335073,0.625136576992024,4.7721032e-06,0.91403937,0.8298787479334392,0.2818489420437376,0.9015184451238425,225,741,2.75,3.5,2.0,36.80555770276864,33.846681551173376,38.68441335436639
b1c29,58,5,0.016559064,1.0829923,14.519878333333573,0.7490105836895766,0.0001053018,1.0657419,1.0099324823296219,0.39408493617863677,1.0549842,217,365,2.75,3.5,2.0,33.510708549581494,30.393656,35.040546
b1c2,1374,2,0.017224567,1.0299848,13.72200999999962,0.69817065358676,0.00059225567,1.006478,0.9390533601512253,0.34489956,0.98938119,220,432,2.75,3.5,2.0,32.9525277198022,30.302986,34.762547
b3c4,685,4,0.015131738,1.039905,13.712209999999807,0.6973572283341893,0.0010734909,1.00572,0.9240026404632911,0.37603465162552685,0.99152314798695,218,450,2.75,3.5,2.0,33.220001212709164,32.36604607272058,33.76619591335387
b3c6,263,2,0.014121041,1.0093021,13.284025000000835,0.6707575076735127,0.0010252454,0.97501516,0.8913332254769406,0.3303872990714897,0.9632729845268486,221,521,2.75,3.5,2.0,33.81920521271046,33.80895682809163,34.182832338720104
